Date	"Time, GMT+00:00"	"Temp, °C()"
11/8/2010	20:45:00	15.199
11/8/2010	21:15:00	15.414
11/8/2010	21:45:00	15.342
11/8/2010	22:15:00	14.84
11/8/2010	22:45:00	14.768
11/8/2010	23:15:00	14.361
11/8/2010	23:45:00	14.697
11/9/2010	0:15:00	14.625
11/9/2010	0:45:00	14.625
11/9/2010	1:15:00	14.553
11/9/2010	1:45:00	14.529
11/9/2010	2:15:00	14.194
11/9/2010	2:45:00	14.026
11/9/2010	3:15:00	13.618
11/9/2010	3:45:00	13.714
11/9/2010	4:15:00	13.305
11/9/2010	4:45:00	13.209
11/9/2010	5:15:00	12.968
11/9/2010	5:45:00	13.064
11/9/2010	6:15:00	12.944
11/9/2010	6:45:00	12.896
11/9/2010	7:15:00	12.92
11/9/2010	7:45:00	12.896
11/9/2010	8:15:00	13.016
11/9/2010	8:45:00	13.233
11/9/2010	9:15:00	13.233
11/9/2010	9:45:00	13.185
11/9/2010	10:15:00	13.112
11/9/2010	10:45:00	13.112
11/9/2010	11:15:00	12.944
11/9/2010	11:45:00	13.04
11/9/2010	12:15:00	13.112
11/9/2010	12:45:00	13.233
11/9/2010	13:15:00	13.305
11/9/2010	13:45:00	13.209
11/9/2010	14:15:00	12.992
11/9/2010	14:45:00	13.088
11/9/2010	15:15:00	12.896
11/9/2010	15:45:00	12.654
11/9/2010	16:15:00	12.558
11/9/2010	16:45:00	12.558
11/9/2010	17:15:00	12.63
11/9/2010	17:45:00	12.703
11/9/2010	18:15:00	12.871
11/9/2010	18:45:00	13.064
11/9/2010	19:15:00	13.209
11/9/2010	19:45:00	13.233
11/9/2010	20:15:00	13.281
11/9/2010	20:45:00	13.377
11/9/2010	21:15:00	13.329
11/9/2010	21:45:00	13.353
11/9/2010	22:15:00	13.401
11/9/2010	22:45:00	13.473
11/9/2010	23:15:00	13.978
11/9/2010	23:45:00	14.266
11/10/2010	0:15:00	14.457
11/10/2010	0:45:00	14.457
11/10/2010	1:15:00	14.529
11/10/2010	1:45:00	14.553
11/10/2010	2:15:00	14.457
11/10/2010	2:45:00	14.433
11/10/2010	3:15:00	14.505
11/10/2010	3:45:00	14.553
11/10/2010	4:15:00	14.529
11/10/2010	4:45:00	14.553
11/10/2010	5:15:00	14.601
11/10/2010	5:45:00	14.625
11/10/2010	6:15:00	14.529
11/10/2010	6:45:00	14.936
11/10/2010	7:15:00	14.984
11/10/2010	7:45:00	15.127
11/10/2010	8:15:00	15.175
11/10/2010	8:45:00	15.199
11/10/2010	9:15:00	14.912
11/10/2010	9:45:00	14.864
11/10/2010	10:15:00	14.96
11/10/2010	10:45:00	15.031
11/10/2010	11:15:00	15.127
11/10/2010	11:45:00	15.127
11/10/2010	12:15:00	15.223
11/10/2010	12:45:00	15.294
11/10/2010	13:15:00	15.342
11/10/2010	13:45:00	15.342
11/10/2010	14:15:00	15.342
11/10/2010	14:45:00	15.294
11/10/2010	15:15:00	15.27
11/10/2010	15:45:00	15.27
11/10/2010	16:15:00	15.247
11/10/2010	16:45:00	15.247
11/10/2010	17:15:00	15.055
11/10/2010	17:45:00	14.936
11/10/2010	18:15:00	14.697
11/10/2010	18:45:00	13.93
11/10/2010	19:15:00	13.834
11/10/2010	19:45:00	14.433
11/10/2010	20:15:00	13.497
11/10/2010	20:45:00	13.161
11/10/2010	21:15:00	13.161
11/10/2010	21:45:00	13.137
11/10/2010	22:15:00	13.016
11/10/2010	22:45:00	13.353
11/10/2010	23:15:00	13.522
11/10/2010	23:45:00	13.762
11/11/2010	0:15:00	13.714
11/11/2010	0:45:00	13.858
11/11/2010	1:15:00	13.882
11/11/2010	1:45:00	13.81
11/11/2010	2:15:00	14.122
11/11/2010	2:45:00	14.122
11/11/2010	3:15:00	14.122
11/11/2010	3:45:00	14.098
11/11/2010	4:15:00	14.002
11/11/2010	4:45:00	13.618
11/11/2010	5:15:00	13.473
11/11/2010	5:45:00	13.714
11/11/2010	6:15:00	13.642
11/11/2010	6:45:00	12.871
11/11/2010	7:15:00	12.703
11/11/2010	7:45:00	12.678
11/11/2010	8:15:00	12.558
11/11/2010	8:45:00	12.534
11/11/2010	9:15:00	12.63
11/11/2010	9:45:00	12.63
11/11/2010	10:15:00	12.654
11/11/2010	10:45:00	12.654
11/11/2010	11:15:00	12.703
11/11/2010	11:45:00	12.823
11/11/2010	12:15:00	12.678
11/11/2010	12:45:00	12.485
11/11/2010	13:15:00	12.606
11/11/2010	13:45:00	12.727
11/11/2010	14:15:00	12.654
11/11/2010	14:45:00	12.727
11/11/2010	15:15:00	12.823
11/11/2010	15:45:00	13.305
11/11/2010	16:15:00	13.305
11/11/2010	16:45:00	13.449
11/11/2010	17:15:00	13.882
11/11/2010	17:45:00	14.098
11/11/2010	18:15:00	14.457
11/11/2010	18:45:00	14.385
11/11/2010	19:15:00	14.529
11/11/2010	19:45:00	14.505
11/11/2010	20:15:00	14.577
11/11/2010	20:45:00	14.697
11/11/2010	21:15:00	14.625
11/11/2010	21:45:00	14.601
11/11/2010	22:15:00	14.625
11/11/2010	22:45:00	14.721
11/11/2010	23:15:00	14.888
11/11/2010	23:45:00	14.96
11/12/2010	0:15:00	15.031
11/12/2010	0:45:00	15.127
11/12/2010	1:15:00	15.175
11/12/2010	1:45:00	15.151
11/12/2010	2:15:00	15.175
11/12/2010	2:45:00	15.247
11/12/2010	3:15:00	15.247
11/12/2010	3:45:00	15.247
11/12/2010	4:15:00	15.223
11/12/2010	4:45:00	15.223
11/12/2010	5:15:00	15.247
11/12/2010	5:45:00	15.223
11/12/2010	6:15:00	15.199
11/12/2010	6:45:00	15.175
11/12/2010	7:15:00	15.151
11/12/2010	7:45:00	15.103
11/12/2010	8:15:00	15.008
11/12/2010	8:45:00	14.888
11/12/2010	9:15:00	14.745
11/12/2010	9:45:00	14.768
11/12/2010	10:15:00	14.745
11/12/2010	10:45:00	14.673
11/12/2010	11:15:00	14.912
11/12/2010	11:45:00	14.984
11/12/2010	12:15:00	14.792
11/12/2010	12:45:00	14.697
11/12/2010	13:15:00	14.984
11/12/2010	13:45:00	14.96
11/12/2010	14:15:00	14.984
11/12/2010	14:45:00	14.912
11/12/2010	15:15:00	14.912
11/12/2010	15:45:00	14.984
11/12/2010	16:15:00	14.984
11/12/2010	16:45:00	15.031
11/12/2010	17:15:00	15.079
11/12/2010	17:45:00	15.055
11/12/2010	18:15:00	14.84
11/12/2010	18:45:00	14.816
11/12/2010	19:15:00	14.84
11/12/2010	19:45:00	14.745
11/12/2010	20:15:00	14.625
11/12/2010	20:45:00	14.457
11/12/2010	21:15:00	14.409
11/12/2010	21:45:00	14.481
11/12/2010	22:15:00	14.481
11/12/2010	22:45:00	14.433
11/12/2010	23:15:00	14.481
11/12/2010	23:45:00	14.601
11/13/2010	0:15:00	14.697
11/13/2010	0:45:00	14.936
11/13/2010	1:15:00	15.079
11/13/2010	1:45:00	15.175
11/13/2010	2:15:00	15.223
11/13/2010	2:45:00	15.247
11/13/2010	3:15:00	15.199
11/13/2010	3:45:00	15.127
11/13/2010	4:15:00	15.127
11/13/2010	4:45:00	15.103
11/13/2010	5:15:00	15.103
11/13/2010	5:45:00	15.127
11/13/2010	6:15:00	15.103
11/13/2010	6:45:00	14.697
11/13/2010	7:15:00	14.625
11/13/2010	7:45:00	14.792
11/13/2010	8:15:00	14.625
11/13/2010	8:45:00	14.553
11/13/2010	9:15:00	14.721
11/13/2010	9:45:00	14.745
11/13/2010	10:15:00	14.697
11/13/2010	10:45:00	14.816
11/13/2010	11:15:00	14.721
11/13/2010	11:45:00	14.792
11/13/2010	12:15:00	14.816
11/13/2010	12:45:00	14.84
11/13/2010	13:15:00	14.864
11/13/2010	13:45:00	14.96
11/13/2010	14:15:00	15.103
11/13/2010	14:45:00	15.127
11/13/2010	15:15:00	15.127
11/13/2010	15:45:00	15.199
11/13/2010	16:15:00	15.366
11/13/2010	16:45:00	15.414
11/13/2010	17:15:00	15.414
11/13/2010	17:45:00	15.27
11/13/2010	18:15:00	15.127
11/13/2010	18:45:00	15.079
11/13/2010	19:15:00	14.984
11/13/2010	19:45:00	14.936
11/13/2010	20:15:00	14.984
11/13/2010	20:45:00	14.96
11/13/2010	21:15:00	14.697
11/13/2010	21:45:00	14.625
11/13/2010	22:15:00	14.577
11/13/2010	22:45:00	14.625
11/13/2010	23:15:00	14.385
11/13/2010	23:45:00	14.625
11/14/2010	0:15:00	14.673
11/14/2010	0:45:00	14.673
11/14/2010	1:15:00	14.864
11/14/2010	1:45:00	14.984
11/14/2010	2:15:00	15.127
11/14/2010	2:45:00	15.27
11/14/2010	3:15:00	15.366
11/14/2010	3:45:00	15.438
11/14/2010	4:15:00	15.461
11/14/2010	4:45:00	15.438
11/14/2010	5:15:00	15.461
11/14/2010	5:45:00	15.39
11/14/2010	6:15:00	15.366
11/14/2010	6:45:00	15.39
11/14/2010	7:15:00	15.366
11/14/2010	7:45:00	15.366
11/14/2010	8:15:00	15.342
11/14/2010	8:45:00	15.342
11/14/2010	9:15:00	15.342
11/14/2010	9:45:00	15.318
11/14/2010	10:15:00	15.294
11/14/2010	10:45:00	15.27
11/14/2010	11:15:00	15.27
11/14/2010	11:45:00	15.27
11/14/2010	12:15:00	15.247
11/14/2010	12:45:00	15.031
11/14/2010	13:15:00	15.175
11/14/2010	13:45:00	15.223
11/14/2010	14:15:00	15.199
11/14/2010	14:45:00	15.223
11/14/2010	15:15:00	15.27
11/14/2010	15:45:00	15.247
11/14/2010	16:15:00	15.223
11/14/2010	16:45:00	15.27
11/14/2010	17:15:00	15.294
11/14/2010	17:45:00	15.318
11/14/2010	18:15:00	15.318
11/14/2010	18:45:00	15.318
11/14/2010	19:15:00	15.39
11/14/2010	19:45:00	15.414
11/14/2010	20:15:00	15.438
11/14/2010	20:45:00	15.366
11/14/2010	21:15:00	15.366
11/14/2010	21:45:00	15.366
11/14/2010	22:15:00	15.366
11/14/2010	22:45:00	15.247
11/14/2010	23:15:00	15.247
11/14/2010	23:45:00	15.199
11/15/2010	0:15:00	15.199
11/15/2010	0:45:00	15.223
11/15/2010	1:15:00	15.079
11/15/2010	1:45:00	15.175
11/15/2010	2:15:00	15.223
11/15/2010	2:45:00	15.366
11/15/2010	3:15:00	15.39
11/15/2010	3:45:00	15.294
11/15/2010	4:15:00	15.294
11/15/2010	4:45:00	15.318
11/15/2010	5:15:00	15.366
11/15/2010	5:45:00	15.223
11/15/2010	6:15:00	15.199
11/15/2010	6:45:00	15.199
11/15/2010	7:15:00	15.175
11/15/2010	7:45:00	15.079
11/15/2010	8:15:00	15.103
11/15/2010	8:45:00	15.151
11/15/2010	9:15:00	15.199
11/15/2010	9:45:00	15.127
11/15/2010	10:15:00	15.031
11/15/2010	10:45:00	15.008
11/15/2010	11:15:00	15.199
11/15/2010	11:45:00	15.031
11/15/2010	12:15:00	15.127
11/15/2010	12:45:00	15.103
11/15/2010	13:15:00	15.151
11/15/2010	13:45:00	15.151
11/15/2010	14:15:00	15.103
11/15/2010	14:45:00	14.984
11/15/2010	15:15:00	15.031
11/15/2010	15:45:00	15.127
11/15/2010	16:15:00	15.175
11/15/2010	16:45:00	15.199
11/15/2010	17:15:00	15.247
11/15/2010	17:45:00	15.247
11/15/2010	18:15:00	15.27
11/15/2010	18:45:00	15.294
11/15/2010	19:15:00	15.294
11/15/2010	19:45:00	15.247
11/15/2010	20:15:00	15.27
11/15/2010	20:45:00	15.39
11/15/2010	21:15:00	15.7
11/15/2010	21:45:00	16.082
11/15/2010	22:15:00	16.153
11/15/2010	22:45:00	16.201
11/15/2010	23:15:00	16.201
11/15/2010	23:45:00	15.963
11/16/2010	0:15:00	15.796
11/16/2010	0:45:00	15.772
11/16/2010	1:15:00	15.867
11/16/2010	1:45:00	16.034
11/16/2010	2:15:00	16.129
11/16/2010	2:45:00	16.129
11/16/2010	3:15:00	16.106
11/16/2010	3:45:00	15.986
11/16/2010	4:15:00	15.939
11/16/2010	4:45:00	15.915
11/16/2010	5:15:00	15.963
11/16/2010	5:45:00	15.986
11/16/2010	6:15:00	16.01
11/16/2010	6:45:00	15.986
11/16/2010	7:15:00	16.01
11/16/2010	7:45:00	16.01
11/16/2010	8:15:00	16.01
11/16/2010	8:45:00	16.034
11/16/2010	9:15:00	15.867
11/16/2010	9:45:00	15.796
11/16/2010	10:15:00	15.915
11/16/2010	10:45:00	15.581
11/16/2010	11:15:00	15.509
11/16/2010	11:45:00	15.676
11/16/2010	12:15:00	15.7
11/16/2010	12:45:00	15.867
11/16/2010	13:15:00	15.605
11/16/2010	13:45:00	15.843
11/16/2010	14:15:00	15.915
11/16/2010	14:45:00	15.939
11/16/2010	15:15:00	15.939
11/16/2010	15:45:00	15.939
11/16/2010	16:15:00	15.939
11/16/2010	16:45:00	15.939
11/16/2010	17:15:00	15.963
11/16/2010	17:45:00	15.963
11/16/2010	18:15:00	15.939
11/16/2010	18:45:00	15.939
11/16/2010	19:15:00	15.748
11/16/2010	19:45:00	15.605
11/16/2010	20:15:00	15.796
11/16/2010	20:45:00	15.796
11/16/2010	21:15:00	15.676
11/16/2010	21:45:00	15.605
11/16/2010	22:15:00	15.438
11/16/2010	22:45:00	15.27
11/16/2010	23:15:00	15.366
11/16/2010	23:45:00	15.438
11/17/2010	0:15:00	15.414
11/17/2010	0:45:00	15.247
11/17/2010	1:15:00	15.175
11/17/2010	1:45:00	15.079
11/17/2010	2:15:00	14.577
11/17/2010	2:45:00	14.481
11/17/2010	3:15:00	14.218
11/17/2010	3:45:00	14.146
11/17/2010	4:15:00	14.074
11/17/2010	4:45:00	14.17
11/17/2010	5:15:00	14.745
11/17/2010	5:45:00	15.485
11/17/2010	6:15:00	15.605
11/17/2010	6:45:00	15.581
11/17/2010	7:15:00	15.247
11/17/2010	7:45:00	15.294
11/17/2010	8:15:00	15.605
11/17/2010	8:45:00	15.652
11/17/2010	9:15:00	15.796
11/17/2010	9:45:00	15.485
11/17/2010	10:15:00	15.366
11/17/2010	10:45:00	15.175
11/17/2010	11:15:00	14.96
11/17/2010	11:45:00	14.936
11/17/2010	12:15:00	15.223
11/17/2010	12:45:00	14.96
11/17/2010	13:15:00	15.055
11/17/2010	13:45:00	15.055
11/17/2010	14:15:00	14.84
11/17/2010	14:45:00	14.409
11/17/2010	15:15:00	13.642
11/17/2010	15:45:00	13.401
11/17/2010	16:15:00	13.329
11/17/2010	16:45:00	13.353
11/17/2010	17:15:00	13.377
11/17/2010	17:45:00	13.57
11/17/2010	18:15:00	13.618
11/17/2010	18:45:00	13.642
11/17/2010	19:15:00	13.57
11/17/2010	19:45:00	13.666
11/17/2010	20:15:00	13.738
11/17/2010	20:45:00	14.146
11/17/2010	21:15:00	14.553
11/17/2010	21:45:00	15.055
11/17/2010	22:15:00	15.27
11/17/2010	22:45:00	15.342
11/17/2010	23:15:00	15.318
11/17/2010	23:45:00	15.318
11/18/2010	0:15:00	15.366
11/18/2010	0:45:00	15.294
11/18/2010	1:15:00	15.247
11/18/2010	1:45:00	15.199
11/18/2010	2:15:00	15.318
11/18/2010	2:45:00	15.342
11/18/2010	3:15:00	15.366
11/18/2010	3:45:00	15.318
11/18/2010	4:15:00	15.342
11/18/2010	4:45:00	15.318
11/18/2010	5:15:00	15.366
11/18/2010	5:45:00	15.39
11/18/2010	6:15:00	15.414
11/18/2010	6:45:00	15.461
11/18/2010	7:15:00	15.461
11/18/2010	7:45:00	15.438
11/18/2010	8:15:00	15.461
11/18/2010	8:45:00	15.509
11/18/2010	9:15:00	15.509
11/18/2010	9:45:00	15.557
11/18/2010	10:15:00	15.533
11/18/2010	10:45:00	15.509
11/18/2010	11:15:00	15.414
11/18/2010	11:45:00	15.366
11/18/2010	12:15:00	15.366
11/18/2010	12:45:00	15.366
11/18/2010	13:15:00	15.39
11/18/2010	13:45:00	15.39
11/18/2010	14:15:00	15.39
11/18/2010	14:45:00	15.414
11/18/2010	15:15:00	15.414
11/18/2010	15:45:00	15.366
11/18/2010	16:15:00	15.318
11/18/2010	16:45:00	15.27
11/18/2010	17:15:00	15.247
11/18/2010	17:45:00	15.27
11/18/2010	18:15:00	15.318
11/18/2010	18:45:00	15.342
11/18/2010	19:15:00	15.39
11/18/2010	19:45:00	15.461
11/18/2010	20:15:00	15.39
11/18/2010	20:45:00	15.342
11/18/2010	21:15:00	15.294
11/18/2010	21:45:00	15.366
11/18/2010	22:15:00	15.461
11/18/2010	22:45:00	15.438
11/18/2010	23:15:00	15.366
11/18/2010	23:45:00	15.39
11/19/2010	0:15:00	15.509
11/19/2010	0:45:00	15.461
11/19/2010	1:15:00	15.533
11/19/2010	1:45:00	15.605
11/19/2010	2:15:00	15.605
11/19/2010	2:45:00	15.581
11/19/2010	3:15:00	15.557
11/19/2010	3:45:00	15.509
11/19/2010	4:15:00	15.557
11/19/2010	4:45:00	15.557
11/19/2010	5:15:00	15.509
11/19/2010	5:45:00	15.533
11/19/2010	6:15:00	15.533
11/19/2010	6:45:00	15.223
11/19/2010	7:15:00	15.103
11/19/2010	7:45:00	15.031
11/19/2010	8:15:00	15.008
11/19/2010	8:45:00	15.008
11/19/2010	9:15:00	15.127
11/19/2010	9:45:00	15.103
11/19/2010	10:15:00	14.864
11/19/2010	10:45:00	15.103
11/19/2010	11:15:00	15.318
11/19/2010	11:45:00	15.39
11/19/2010	12:15:00	15.27
11/19/2010	12:45:00	15.294
11/19/2010	13:15:00	15.199
11/19/2010	13:45:00	14.84
11/19/2010	14:15:00	14.457
11/19/2010	14:45:00	14.074
11/19/2010	15:15:00	13.93
11/19/2010	15:45:00	14.17
11/19/2010	16:15:00	14.074
11/19/2010	16:45:00	14.002
11/19/2010	17:15:00	14.098
11/19/2010	17:45:00	14.29
11/19/2010	18:15:00	14.577
11/19/2010	18:45:00	14.457
11/19/2010	19:15:00	14.457
11/19/2010	19:45:00	14.481
11/19/2010	20:15:00	14.553
11/19/2010	20:45:00	14.721
11/19/2010	21:15:00	14.816
11/19/2010	21:45:00	14.84
11/19/2010	22:15:00	14.84
11/19/2010	22:45:00	14.792
11/19/2010	23:15:00	14.864
11/19/2010	23:45:00	15.079
11/20/2010	0:15:00	15.247
11/20/2010	0:45:00	15.366
11/20/2010	1:15:00	15.414
11/20/2010	1:45:00	15.39
11/20/2010	2:15:00	15.342
11/20/2010	2:45:00	15.318
11/20/2010	3:15:00	15.294
11/20/2010	3:45:00	15.294
11/20/2010	4:15:00	15.27
11/20/2010	4:45:00	15.27
11/20/2010	5:15:00	15.27
11/20/2010	5:45:00	15.294
11/20/2010	6:15:00	15.318
11/20/2010	6:45:00	15.318
11/20/2010	7:15:00	15.318
11/20/2010	7:45:00	15.318
11/20/2010	8:15:00	15.294
11/20/2010	8:45:00	15.294
11/20/2010	9:15:00	15.318
11/20/2010	9:45:00	15.342
11/20/2010	10:15:00	15.318
11/20/2010	10:45:00	15.342
11/20/2010	11:15:00	15.366
11/20/2010	11:45:00	15.366
11/20/2010	12:15:00	15.366
11/20/2010	12:45:00	15.39
11/20/2010	13:15:00	15.366
11/20/2010	13:45:00	15.366
11/20/2010	14:15:00	15.342
11/20/2010	14:45:00	15.247
11/20/2010	15:15:00	15.247
11/20/2010	15:45:00	15.247
11/20/2010	16:15:00	15.175
11/20/2010	16:45:00	15.151
11/20/2010	17:15:00	15.151
11/20/2010	17:45:00	15.175
11/20/2010	18:15:00	15.151
11/20/2010	18:45:00	15.175
11/20/2010	19:15:00	15.151
11/20/2010	19:45:00	15.151
11/20/2010	20:15:00	15.127
11/20/2010	20:45:00	15.175
11/20/2010	21:15:00	15.223
11/20/2010	21:45:00	15.27
11/20/2010	22:15:00	15.247
11/20/2010	22:45:00	15.27
11/20/2010	23:15:00	15.294
11/20/2010	23:45:00	15.318
11/21/2010	0:15:00	15.318
11/21/2010	0:45:00	15.342
11/21/2010	1:15:00	15.366
11/21/2010	1:45:00	15.366
11/21/2010	2:15:00	15.366
11/21/2010	2:45:00	15.342
11/21/2010	3:15:00	15.318
11/21/2010	3:45:00	15.318
11/21/2010	4:15:00	15.318
11/21/2010	4:45:00	15.318
11/21/2010	5:15:00	15.294
11/21/2010	5:45:00	15.247
11/21/2010	6:15:00	15.223
11/21/2010	6:45:00	15.175
11/21/2010	7:15:00	15.127
11/21/2010	7:45:00	15.103
11/21/2010	8:15:00	14.888
11/21/2010	8:45:00	14.96
11/21/2010	9:15:00	14.792
11/21/2010	9:45:00	14.888
11/21/2010	10:15:00	14.864
11/21/2010	10:45:00	14.864
11/21/2010	11:15:00	14.792
11/21/2010	11:45:00	14.697
11/21/2010	12:15:00	14.768
11/21/2010	12:45:00	14.888
11/21/2010	13:15:00	14.936
11/21/2010	13:45:00	14.864
11/21/2010	14:15:00	14.745
11/21/2010	14:45:00	14.792
11/21/2010	15:15:00	14.697
11/21/2010	15:45:00	14.601
11/21/2010	16:15:00	14.649
11/21/2010	16:45:00	14.721
11/21/2010	17:15:00	14.601
11/21/2010	17:45:00	14.194
11/21/2010	18:15:00	14.074
11/21/2010	18:45:00	13.978
11/21/2010	19:15:00	14.026
11/21/2010	19:45:00	14.194
11/21/2010	20:15:00	14.194
11/21/2010	20:45:00	14.146
11/21/2010	21:15:00	14.074
11/21/2010	21:45:00	13.978
11/21/2010	22:15:00	14.098
11/21/2010	22:45:00	14.409
11/21/2010	23:15:00	14.553
11/21/2010	23:45:00	14.601
11/22/2010	0:15:00	14.553
11/22/2010	0:45:00	14.529
11/22/2010	1:15:00	14.29
11/22/2010	1:45:00	13.762
11/22/2010	2:15:00	13.81
11/22/2010	2:45:00	14.05
11/22/2010	3:15:00	14.026
11/22/2010	3:45:00	13.978
11/22/2010	4:15:00	13.93
11/22/2010	4:45:00	13.858
11/22/2010	5:15:00	13.762
11/22/2010	5:45:00	13.57
11/22/2010	6:15:00	13.522
11/22/2010	6:45:00	13.473
11/22/2010	7:15:00	13.425
11/22/2010	7:45:00	13.473
11/22/2010	8:15:00	13.401
11/22/2010	8:45:00	13.401
11/22/2010	9:15:00	13.305
11/22/2010	9:45:00	13.329
11/22/2010	10:15:00	13.209
11/22/2010	10:45:00	13.016
11/22/2010	11:15:00	12.92
11/22/2010	11:45:00	13.016
11/22/2010	12:15:00	12.944
11/22/2010	12:45:00	12.847
11/22/2010	13:15:00	12.896
11/22/2010	13:45:00	12.823
11/22/2010	14:15:00	12.775
11/22/2010	14:45:00	12.896
11/22/2010	15:15:00	13.016
11/22/2010	15:45:00	13.016
11/22/2010	16:15:00	12.944
11/22/2010	16:45:00	12.871
11/22/2010	17:15:00	12.968
11/22/2010	17:45:00	12.944
11/22/2010	18:15:00	12.992
11/22/2010	18:45:00	13.064
11/22/2010	19:15:00	13.088
11/22/2010	19:45:00	13.112
11/22/2010	20:15:00	13.112
11/22/2010	20:45:00	13.088
11/22/2010	21:15:00	13.064
11/22/2010	21:45:00	13.233
11/22/2010	22:15:00	13.161
11/22/2010	22:45:00	13.016
11/22/2010	23:15:00	12.847
11/22/2010	23:45:00	12.63
11/23/2010	0:15:00	12.582
11/23/2010	0:45:00	12.582
11/23/2010	1:15:00	12.558
11/23/2010	1:45:00	12.364
11/23/2010	2:15:00	12.243
11/23/2010	2:45:00	12.195
11/23/2010	3:15:00	12.098
11/23/2010	3:45:00	12.074
11/23/2010	4:15:00	12.05
11/23/2010	4:45:00	12.001
11/23/2010	5:15:00	12.001
11/23/2010	5:45:00	12.001
11/23/2010	6:15:00	12.001
11/23/2010	6:45:00	12.025
11/23/2010	7:15:00	11.977
11/23/2010	7:45:00	11.953
11/23/2010	8:15:00	12.074
11/23/2010	8:45:00	12.098
11/23/2010	9:15:00	12.098
11/23/2010	9:45:00	12.05
11/23/2010	10:15:00	12.025
11/23/2010	10:45:00	11.977
11/23/2010	11:15:00	11.953
11/23/2010	11:45:00	11.856
11/23/2010	12:15:00	11.783
11/23/2010	12:45:00	11.759
11/23/2010	13:15:00	11.759
11/23/2010	13:45:00	11.71
11/23/2010	14:15:00	11.419
11/23/2010	14:45:00	11.297
11/23/2010	15:15:00	11.248
11/23/2010	15:45:00	11.273
11/23/2010	16:15:00	11.443
11/23/2010	16:45:00	11.516
11/23/2010	17:15:00	11.492
11/23/2010	17:45:00	11.419
11/23/2010	18:15:00	11.419
11/23/2010	18:45:00	11.394
11/23/2010	19:15:00	11.419
11/23/2010	19:45:00	11.394
11/23/2010	20:15:00	11.467
11/23/2010	20:45:00	11.492
11/23/2010	21:15:00	11.54
11/23/2010	21:45:00	11.71
11/23/2010	22:15:00	11.832
11/23/2010	22:45:00	12.171
11/23/2010	23:15:00	12.896
11/23/2010	23:45:00	12.944
11/24/2010	0:15:00	13.088
11/24/2010	0:45:00	12.896
11/24/2010	1:15:00	13.112
11/24/2010	1:45:00	13.064
11/24/2010	2:15:00	12.968
11/24/2010	2:45:00	12.847
11/24/2010	3:15:00	12.823
11/24/2010	3:45:00	12.92
11/24/2010	4:15:00	12.92
11/24/2010	4:45:00	12.871
11/24/2010	5:15:00	12.727
11/24/2010	5:45:00	12.606
11/24/2010	6:15:00	12.437
11/24/2010	6:45:00	12.389
11/24/2010	7:15:00	12.292
11/24/2010	7:45:00	12.219
11/24/2010	8:15:00	12.171
11/24/2010	8:45:00	12.05
11/24/2010	9:15:00	11.953
11/24/2010	9:45:00	11.88
11/24/2010	10:15:00	11.807
11/24/2010	10:45:00	11.71
11/24/2010	11:15:00	11.589
11/24/2010	11:45:00	11.516
11/24/2010	12:15:00	11.443
11/24/2010	12:45:00	11.419
11/24/2010	13:15:00	11.467
11/24/2010	13:45:00	11.467
11/24/2010	14:15:00	11.467
11/24/2010	14:45:00	11.443
11/24/2010	15:15:00	11.443
11/24/2010	15:45:00	11.321
11/24/2010	16:15:00	11.273
11/24/2010	16:45:00	11.175
11/24/2010	17:15:00	11.078
11/24/2010	17:45:00	11.053
11/24/2010	18:15:00	11.053
11/24/2010	18:45:00	11.029
11/24/2010	19:15:00	11.053
11/24/2010	19:45:00	11.078
11/24/2010	20:15:00	11.078
11/24/2010	20:45:00	11.127
11/24/2010	21:15:00	11.151
11/24/2010	21:45:00	11.175
11/24/2010	22:15:00	11.2
11/24/2010	22:45:00	11.248
11/24/2010	23:15:00	11.273
11/24/2010	23:45:00	11.273
11/25/2010	0:15:00	11.297
11/25/2010	0:45:00	11.321
11/25/2010	1:15:00	11.346
11/25/2010	1:45:00	11.37
11/25/2010	2:15:00	11.419
11/25/2010	2:45:00	11.492
11/25/2010	3:15:00	11.492
11/25/2010	3:45:00	11.516
11/25/2010	4:15:00	11.54
11/25/2010	4:45:00	11.467
11/25/2010	5:15:00	11.492
11/25/2010	5:45:00	11.516
11/25/2010	6:15:00	11.467
11/25/2010	6:45:00	11.467
11/25/2010	7:15:00	11.467
11/25/2010	7:45:00	11.589
11/25/2010	8:15:00	11.467
11/25/2010	8:45:00	11.419
11/25/2010	9:15:00	11.443
11/25/2010	9:45:00	11.516
11/25/2010	10:15:00	11.565
11/25/2010	10:45:00	11.637
11/25/2010	11:15:00	11.637
11/25/2010	11:45:00	11.613
11/25/2010	12:15:00	11.492
11/25/2010	12:45:00	11.492
11/25/2010	13:15:00	11.54
11/25/2010	13:45:00	11.565
11/25/2010	14:15:00	11.589
11/25/2010	14:45:00	11.613
11/25/2010	15:15:00	11.54
11/25/2010	15:45:00	11.516
11/25/2010	16:15:00	11.54
11/25/2010	16:45:00	11.467
11/25/2010	17:15:00	11.492
11/25/2010	17:45:00	11.467
11/25/2010	18:15:00	11.467
11/25/2010	18:45:00	11.516
11/25/2010	19:15:00	11.565
11/25/2010	19:45:00	11.565
11/25/2010	20:15:00	11.589
11/25/2010	20:45:00	11.613
11/25/2010	21:15:00	11.637
11/25/2010	21:45:00	11.662
11/25/2010	22:15:00	11.686
11/25/2010	22:45:00	11.734
11/25/2010	23:15:00	11.71
