Date	Time	Temperature   (*C)
06/29/06	16:00:00.0	13.88
06/29/06	16:30:00.0	13.71
06/29/06	17:00:00.0	14.05
06/29/06	17:30:00.0	14.31
06/29/06	18:00:00.0	14.39
06/29/06	18:30:00.0	14.48
06/29/06	19:00:00.0	14.39
06/29/06	19:30:00.0	14.57
06/29/06	20:00:00.0	14.57
06/29/06	20:30:00.0	14.57
06/29/06	21:00:00.0	14.57
06/29/06	21:30:00.0	14.74
06/29/06	22:00:00.0	14.83
06/29/06	22:30:00.0	14.92
06/29/06	23:00:00.0	15.09
06/29/06	23:30:00.0	15.26
06/30/06	00:00:00.0	15.43
06/30/06	00:30:00.0	15.61
06/30/06	01:00:00.0	15.69
06/30/06	01:30:00.0	15.61
06/30/06	02:00:00.0	15.69
06/30/06	02:30:00.0	15.61
06/30/06	03:00:00.0	15.69
06/30/06	03:30:00.0	15.69
06/30/06	04:00:00.0	15.69
06/30/06	04:30:00.0	15.61
06/30/06	05:00:00.0	14.57
06/30/06	05:30:00.0	15.34
06/30/06	06:00:00.0	14.48
06/30/06	06:30:00.0	13.88
06/30/06	07:00:00.0	14.13
06/30/06	07:30:00.0	14.74
06/30/06	08:00:00.0	14.48
06/30/06	08:30:00.0	14.57
06/30/06	09:00:00.0	14.48
06/30/06	09:30:00.0	13.62
06/30/06	10:00:00.0	14.66
06/30/06	10:30:00.0	15.01
06/30/06	11:00:00.0	15.01
06/30/06	11:30:00.0	15.34
06/30/06	12:00:00.0	15.43
06/30/06	12:30:00.0	15.61
06/30/06	13:00:00.0	16.04
06/30/06	13:30:00.0	16.04
06/30/06	14:00:00.0	16.04
06/30/06	14:30:00.0	16.21
06/30/06	15:00:00.0	15.95
06/30/06	15:30:00.0	15.95
06/30/06	16:00:00.0	15.95
06/30/06	16:30:00.0	15.69
06/30/06	17:00:00.0	15.26
06/30/06	17:30:00.0	15.34
06/30/06	18:00:00.0	15.26
06/30/06	18:30:00.0	15.69
06/30/06	19:00:00.0	15.52
06/30/06	19:30:00.0	15.61
06/30/06	20:00:00.0	15.61
06/30/06	20:30:00.0	15.95
06/30/06	21:00:00.0	15.95
06/30/06	21:30:00.0	16.12
06/30/06	22:00:00.0	16.21
06/30/06	22:30:00.0	16.12
06/30/06	23:00:00.0	15.69
06/30/06	23:30:00.0	15.86
07/01/06	00:00:00.0	16.12
07/01/06	00:30:00.0	16.3
07/01/06	01:00:00.0	16.12
07/01/06	01:30:00.0	15.86
07/01/06	02:00:00.0	15.61
07/01/06	02:30:00.0	15.52
07/01/06	03:00:00.0	15.34
07/01/06	03:30:00.0	15.09
07/01/06	04:00:00.0	13.54
07/01/06	04:30:00.0	13.46
07/01/06	05:00:00.0	13.2
07/01/06	05:30:00.0	13.12
07/01/06	06:00:00.0	13.37
07/01/06	06:30:00.0	13.54
07/01/06	07:00:00.0	13.71
07/01/06	07:30:00.0	13.37
07/01/06	08:00:00.0	13.28
07/01/06	08:30:00.0	13.12
07/01/06	09:00:00.0	12.86
07/01/06	09:30:00.0	12.86
07/01/06	10:00:00.0	12.86
07/01/06	10:30:00.0	12.78
07/01/06	11:00:00.0	12.95
07/01/06	11:30:00.0	13.03
07/01/06	12:00:00.0	13.2
07/01/06	12:30:00.0	13.96
07/01/06	13:00:00.0	14.39
07/01/06	13:30:00.0	14.13
07/01/06	14:00:00.0	14.66
07/01/06	14:30:00.0	14.66
07/01/06	15:00:00.0	14.39
07/01/06	15:30:00.0	15.01
07/01/06	16:00:00.0	15.61
07/01/06	16:30:00.0	16.04
07/01/06	17:00:00.0	15.86
07/01/06	17:30:00.0	15.52
07/01/06	18:00:00.0	15.52
07/01/06	18:30:00.0	15.43
07/01/06	19:00:00.0	15.26
07/01/06	19:30:00.0	15.26
07/01/06	20:00:00.0	15.43
07/01/06	20:30:00.0	15.61
07/01/06	21:00:00.0	15.34
07/01/06	21:30:00.0	15.52
07/01/06	22:00:00.0	15.69
07/01/06	22:30:00.0	15.78
07/01/06	23:00:00.0	15.52
07/01/06	23:30:00.0	15.69
07/02/06	00:00:00.0	15.43
07/02/06	00:30:00.0	15.34
07/02/06	01:00:00.0	15.43
07/02/06	01:30:00.0	15.43
07/02/06	02:00:00.0	15.26
07/02/06	02:30:00.0	15.43
07/02/06	03:00:00.0	15.34
07/02/06	03:30:00.0	15.52
07/02/06	04:00:00.0	15.52
07/02/06	04:30:00.0	15.52
07/02/06	05:00:00.0	15.34
07/02/06	05:30:00.0	15.43
07/02/06	06:00:00.0	15.09
07/02/06	06:30:00.0	14.92
07/02/06	07:00:00.0	14.13
07/02/06	07:30:00.0	13.03
07/02/06	08:00:00.0	12.61
07/02/06	08:30:00.0	12.35
07/02/06	09:00:00.0	12.44
07/02/06	09:30:00.0	12.52
07/02/06	10:00:00.0	12.52
07/02/06	10:30:00.0	12.35
07/02/06	11:00:00.0	12.78
07/02/06	11:30:00.0	12.95
07/02/06	12:00:00.0	13.37
07/02/06	12:30:00.0	13.71
07/02/06	13:00:00.0	15.61
07/02/06	13:30:00.0	15.61
07/02/06	14:00:00.0	15.09
07/02/06	14:30:00.0	14.74
07/02/06	15:00:00.0	14.66
07/02/06	15:30:00.0	14.74
07/02/06	16:00:00.0	14.66
07/02/06	16:30:00.0	14.57
07/02/06	17:00:00.0	14.57
07/02/06	17:30:00.0	14.66
07/02/06	18:00:00.0	14.66
07/02/06	18:30:00.0	14.57
07/02/06	19:00:00.0	14.66
07/02/06	19:30:00.0	14.83
07/02/06	20:00:00.0	14.83
07/02/06	20:30:00.0	14.66
07/02/06	21:00:00.0	14.66
07/02/06	21:30:00.0	14.92
07/02/06	22:00:00.0	14.92
